date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:12:38	35987/35987	---MCZ	200	added ('OK')	text/html	etag:W/%22f6e44af5cc9269f5ef644dd6513ff5a59861d574%22	https://tushare.pro/document/2	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2.html	(from )
10:12:38	69/69	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Apr%202026%2002:12:39%20GMT	https://tushare.pro/robots.txt		(from )
10:12:38	7286/7286	---MCZ	200	added ('OK')	image/png	etag:W/%22811d9139fa2ea47f5595907da1f3c34d%22	https://tushare.pro/static/frontend/images/favicon-192x192.png?v=811d9139fa2ea47f5595907da1f3c34d	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/images/favicon-192x192039e.png	(from https://tushare.pro/document/2)
10:12:38	69/69	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2012%20Apr%202026%2002:12:40%20GMT	https://tushare.pro/static/frontend/images/favicon-160x160.png	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/images/favicon-160x160.png	(from https://tushare.pro/document/2)
10:12:39	3630/3630	---MCZ	200	added ('OK')	image/png	etag:W/%224960eb8103c873c586ad41ef3f53db84%22	https://tushare.pro/static/frontend/images/favicon-96x96.png?v=4960eb8103c873c586ad41ef3f53db84	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/images/favicon-96x9674d3.png	(from https://tushare.pro/document/2)
10:12:39	563/563	---M--	200	added ('OK')	image/png	etag:%22f7299bbce2cff4db7e3dfa6fb8c6a73c%22	https://tushare.pro/static/frontend/images/favicon-16x16.png?v=f7299bbce2cff4db7e3dfa6fb8c6a73c	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/images/favicon-16x16f0cc.png	(from https://tushare.pro/document/2)
10:12:39	1157/1157	---MCZ	200	added ('OK')	image/png	etag:W/%22a5df4bdd9f96de59f57bb9a7a50d8f96%22	https://tushare.pro/static/frontend/images/favicon-32x32.png?v=a5df4bdd9f96de59f57bb9a7a50d8f96	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/images/favicon-32x327e67.png	(from https://tushare.pro/document/2)
10:12:39	147852/147852	---MCZ	200	added ('OK')	text/css	etag:W/%22d7ac98c842e4ec59d2c21fef89fce09c%22	https://tushare.pro/static/vendors/bootstrap/dist/css/bootstrap.min.css?v=d7ac98c842e4ec59d2c21fef89fce09c	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/vendors/bootstrap/dist/css/bootstrap.min5aee.css	(from https://tushare.pro/document/2)
10:12:39	27281/27281	---MCZ	200	added ('OK')	text/css	etag:W/%22779fc4b400d1748ec2fb99685ad80550%22	https://tushare.pro/static/vendors/jstree/themes/default/style.min.css?v=779fc4b400d1748ec2fb99685ad80550	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/vendors/jstree/themes/default/style.min8060.css	(from https://tushare.pro/document/2)
10:12:40	152126/152126	---MCZ	200	added ('OK')	text/css	etag:W/%22afa9fcaf1ec38d2c9d46d41a0615a077%22	https://tushare.pro/static/frontend/css/custom.css?v=afa9fcaf1ec38d2c9d46d41a0615a077	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/css/custom08a0.css	(from https://tushare.pro/document/2)
10:12:40	8705/8705	---MCZ	200	added ('OK')	text/css	etag:W/%22fc217d502b05f65616356459c0ec1d62%22	https://tushare.pro/static/vendors/codemirror/lib/codemirror.css?v=fc217d502b05f65616356459c0ec1d62	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/vendors/codemirror/lib/codemirrorfc50.css	(from https://tushare.pro/document/2)
10:12:40	32821/32821	---MCZ	200	added ('OK')	text/css	etag:W/%22144c2e273b8a0e79b208d0d86ccd3999%22	https://tushare.pro/static/vendors/tui-editor/dist/tui-editor.css?v=144c2e273b8a0e79b208d0d86ccd3999	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/vendors/tui-editor/dist/tui-editor13d7.css	(from https://tushare.pro/document/2)
10:12:40	5684/5684	---MCZ	200	added ('OK')	text/css	etag:W/%223ed3a3154a2304c111075714324b0e7b%22	https://tushare.pro/static/vendors/tui-editor/dist/tui-editor-contents.css?v=3ed3a3154a2304c111075714324b0e7b	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/vendors/tui-editor/dist/tui-editor-contentsfa16.css	(from https://tushare.pro/document/2)
10:12:41	1148/1148	---MCZ	200	added ('OK')	text/css	etag:W/%22bf6c14925e66edb1526b6c9489b3c042%22	https://tushare.pro/static/vendors/highlightjs/styles/github.css?v=bf6c14925e66edb1526b6c9489b3c042	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/vendors/highlightjs/styles/github259f.css	(from https://tushare.pro/document/2)
10:12:41	1385/1385	---MCZ	200	added ('OK')	text/css	etag:W/%22087ce310ed8e685ac6526e2a54db3c68%22	https://tushare.pro/static/common/css/md.css?v=087ce310ed8e685ac6526e2a54db3c68	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/common/css/md230c.css	(from https://tushare.pro/document/2)
10:12:41	85921/85921	---M--	200	added ('OK')	application/javascript	etag:%226da8be361b9ee26c5e721e76c6d4afce%22	https://tushare.pro/static/vendors/requirejs/require.js?v=6da8be361b9ee26c5e721e76c6d4afce	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/vendors/requirejs/require58ef.js	(from https://tushare.pro/document/2)
10:12:41	1629/1629	---M--	200	added ('OK')	application/javascript	etag:%2285f0040a930464e1c6dbc61026f79de8%22	https://tushare.pro/static/frontend/js/config.js?v=85f0040a930464e1c6dbc61026f79de8	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/js/config5b09.js	(from https://tushare.pro/document/2)
10:12:41	6468/6468	---MCZ	200	added ('OK')	image/png	etag:W/%2239c50795cb540b4463114d1bf3135d6e%22	https://tushare.pro/static/frontend/images/logo.png?v=39c50795cb540b4463114d1bf3135d6e	D:/2026_project/99_other/tushare/tushare/tushare.pro/static/frontend/images/logod8e3.png	(from https://tushare.pro/document/2)
10:12:42	16343/16343	---MCZ	200	added ('OK')	text/html	etag:W/%225a06f512deb92352ac7c539f169e1e907412dde9%22	https://tushare.pro/document/1	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/1.html	(from https://tushare.pro/document/2)
10:12:42	35987/35987	---MCZ	200	added ('OK')	text/html	etag:W/%22f6e44af5cc9269f5ef644dd6513ff5a59861d574%22	https://tushare.pro/document/2?doc_id=14	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/23bf6.html	(from https://tushare.pro/document/2)
10:12:42	32482/32482	---MCZ	200	added ('OK')	text/html	etag:W/%22e07991d678102c7f0b05a40e634ffce78e4c1baa%22	https://tushare.pro/document/2?doc_id=24	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2398f.html	(from https://tushare.pro/document/2)
10:12:42	38278/38278	---MCZ	200	added ('OK')	text/html	etag:W/%224647ef4a9239bd9612565317a5a64bf7fc9a24cf%22	https://tushare.pro/document/2?doc_id=25	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/240cd.html	(from https://tushare.pro/document/2)
10:12:43	35256/35256	---MCZ	200	added ('OK')	text/html	etag:W/%22581bb3354a48b5561c23098afdef847665ec4ee7%22	https://tushare.pro/document/2?doc_id=329	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/22674.html	(from https://tushare.pro/document/2)
10:12:43	34447/34447	---MCZ	200	added ('OK')	text/html	etag:W/%2203afa342ef804f431edad76bfed3ce539e08d99b%22	https://tushare.pro/document/2?doc_id=26	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/22614.html	(from https://tushare.pro/document/2)
10:12:43	34313/34313	---MCZ	200	added ('OK')	text/html	etag:W/%2280ff891e713a2b0263ae95bd9e94445363a4d4fc%22	https://tushare.pro/document/2?doc_id=397	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/290c8.html	(from https://tushare.pro/document/2)
10:12:43	37180/37180	---MCZ	200	added ('OK')	text/html	etag:W/%2267272cf369c324f3476849b0d96a75bf85a662ca%22	https://tushare.pro/document/2?doc_id=423	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/22ddb.html	(from https://tushare.pro/document/2)
10:12:43	34856/34856	---MCZ	200	added ('OK')	text/html	etag:W/%22bbf2ac978a632f69fe4aa7f72f98f1cf4f8e211d%22	https://tushare.pro/document/2?doc_id=398	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2400f.html	(from https://tushare.pro/document/2)
10:12:44	33658/33658	---MCZ	200	added ('OK')	text/html	etag:W/%22438f4b504adadfae15e3929631e6f2201c46bcfd%22	https://tushare.pro/document/2?doc_id=100	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/21df9.html	(from https://tushare.pro/document/2)
10:12:44	36219/36219	---MCZ	200	added ('OK')	text/html	etag:W/%2294a96f46c2465bf7dc0929334a1edb531875892f%22	https://tushare.pro/document/2?doc_id=112	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2cf26.html	(from https://tushare.pro/document/2)
10:12:44	36443/36443	---MCZ	200	added ('OK')	text/html	etag:W/%22a2c904405e1579128bd887d9834dd1f10fa33de5%22	https://tushare.pro/document/2?doc_id=193	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/28bb0.html	(from https://tushare.pro/document/2)
10:12:44	35229/35229	---MCZ	200	added ('OK')	text/html	etag:W/%22d8e0904ca28d5d5921a0863ffe916864c97d3693%22	https://tushare.pro/document/2?doc_id=194	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2b010.html	(from https://tushare.pro/document/2)
10:12:44	33306/33306	---MCZ	200	added ('OK')	text/html	etag:W/%22e1b3827bbe527392eb216776179b00b8ac26053f%22	https://tushare.pro/document/2?doc_id=375	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2a0ea.html	(from https://tushare.pro/document/2)
10:12:45	35705/35705	---MCZ	200	added ('OK')	text/html	etag:W/%22fc2f7e73e5ccb3eef53b7b6521bb3e339ef52c98%22	https://tushare.pro/document/2?doc_id=123	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/27687.html	(from https://tushare.pro/document/2)
10:12:45	35540/35540	---MCZ	200	added ('OK')	text/html	etag:W/%2212a4244c991f886f4b33472ec2fcffefcc87e2f4%22	https://tushare.pro/document/2?doc_id=262	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/24fbb.html	(from https://tushare.pro/document/2)
10:12:45	32837/32837	---MCZ	200	added ('OK')	text/html	etag:W/%22b704ae2bdc1c4fb9303c497969584de7d22fc546%22	https://tushare.pro/document/2?doc_id=15	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2bc43.html	(from https://tushare.pro/document/2)
10:12:45	37685/37685	---MCZ	200	added ('OK')	text/html	etag:W/%22c6d2729446fc4717efd96da1c8299f8700cd2bdb%22	https://tushare.pro/document/2?doc_id=27	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/25376.html	(from https://tushare.pro/document/2)
10:12:46	36778/36778	---MCZ	200	added ('OK')	text/html	etag:W/%224ab1b4b9194009e3cae2e8190d540ac44fe0521f%22	https://tushare.pro/document/2?doc_id=372	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2db7e.html	(from https://tushare.pro/document/2)
10:12:46	36279/36279	---MCZ	200	added ('OK')	text/html	etag:W/%22c16bc614b861126910406ae851b3d2a1f5939a84%22	https://tushare.pro/document/2?doc_id=370	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/21096.html	(from https://tushare.pro/document/2)
10:12:46	34727/34727	---MCZ	200	added ('OK')	text/html	etag:W/%22c248b096a88624892bb2dda7b6c3dd71e1d7ba0d%22	https://tushare.pro/document/2?doc_id=374	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2459b.html	(from https://tushare.pro/document/2)
10:12:46	36198/36198	---MCZ	200	added ('OK')	text/html	etag:W/%22b38ec5cb90a69b886f7141d9495b1f59ca897fed%22	https://tushare.pro/document/2?doc_id=144	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/293db.html	(from https://tushare.pro/document/2)
10:12:46	36331/36331	---MCZ	200	added ('OK')	text/html	etag:W/%22be8f3c029b6529fd0ea82cb8b335e0f0eeb136d2%22	https://tushare.pro/document/2?doc_id=145	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2d333.html	(from https://tushare.pro/document/2)
10:12:47	39419/39419	---MCZ	200	added ('OK')	text/html	etag:W/%224139fd74fbfbdc5559dda545cb3fb498ce2124d4%22	https://tushare.pro/document/2?doc_id=146	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2ea64.html	(from https://tushare.pro/document/2)
10:12:47	35406/35406	---MCZ	200	added ('OK')	text/html	etag:W/%22804ae0054b076e1424b386dcc4d90d97596f235f%22	https://tushare.pro/document/2?doc_id=336	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/26e60.html	(from https://tushare.pro/document/2)
10:12:47	37520/37520	---MCZ	200	added ('OK')	text/html	etag:W/%22112b17f2db752d08313d5079c63ff3620d1fed14%22	https://tushare.pro/document/2?doc_id=365	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/294ac.html	(from https://tushare.pro/document/2)
10:12:47	34573/34573	---MCZ	200	added ('OK')	text/html	etag:W/%22cb08d2242aa786d7fdb3498c48d5f06fcccc926d%22	https://tushare.pro/document/2?doc_id=28	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/24059.html	(from https://tushare.pro/document/2)
10:12:47	36928/36928	---MCZ	200	added ('OK')	text/html	etag:W/%22bdcf1637719035bc9cb0dec0bbc82a8de3b32e78%22	https://tushare.pro/document/2?doc_id=315	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2218d.html	(from https://tushare.pro/document/2)
10:12:48	34878/34878	---MCZ	200	added ('OK')	text/html	etag:W/%22c7706ae63d534eb6c7db1c3957b25e5a2c03e27b%22	https://tushare.pro/document/2?doc_id=316	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/24573.html	(from https://tushare.pro/document/2)
10:12:48	35829/35829	---MCZ	200	added ('OK')	text/html	etag:W/%22d8fefcc2a9b2cdf14154d99b0fed35b5c5ce8d1b%22	https://tushare.pro/document/2?doc_id=317	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2b3d8.html	(from https://tushare.pro/document/2)
10:12:48	36622/36622	---MCZ	200	added ('OK')	text/html	etag:W/%221d995fdd7bf463b7d235525e03b581bd8bd3a097%22	https://tushare.pro/document/2?doc_id=32	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/26cf6.html	(from https://tushare.pro/document/2)
10:12:48	38587/38587	---MCZ	200	added ('OK')	text/html	etag:W/%22380a7a9e42be851e1d4528d4a94625dbbd85385d%22	https://tushare.pro/document/2?doc_id=109	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/29b25.html	(from https://tushare.pro/document/2)
10:12:49	34915/34915	---MCZ	200	added ('OK')	text/html	etag:W/%220c2c8b6ce6200da63b47db016256a0820318f6dd%22	https://tushare.pro/document/2?doc_id=183	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2692d.html	(from https://tushare.pro/document/2)
10:12:49	34882/34882	---MCZ	200	added ('OK')	text/html	etag:W/%2209c03e13b461106b5d126c7012c647ffd560779c%22	https://tushare.pro/document/2?doc_id=214	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/23aef.html	(from https://tushare.pro/document/2)
10:12:49	35425/35425	---MCZ	200	added ('OK')	text/html	etag:W/%223e40dae9902902098cccb6529d953e6a95e519b9%22	https://tushare.pro/document/2?doc_id=48	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2e197.html	(from https://tushare.pro/document/2)
10:12:49	61798/61798	---MCZ	200	added ('OK')	text/html	etag:W/%22029d2b23cfcbfea68d152f7295051a4d11e44aeb%22	https://tushare.pro/document/2?doc_id=49	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/22643.html	(from https://tushare.pro/document/2)
10:12:49	35366/35366	---MCZ	200	added ('OK')	text/html	etag:W/%22248238c52e3f565e1a0c8f53679702f1da4aa580%22	https://tushare.pro/document/2?doc_id=196	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/298e0.html	(from https://tushare.pro/document/2)
10:12:50	35399/35399	---MCZ	200	added ('OK')	text/html	etag:W/%2229f2d16c83e9365f4043baf0eb6841a9a89e22cf%22	https://tushare.pro/document/2?doc_id=197	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2b40b.html	(from https://tushare.pro/document/2)
10:12:50	36168/36168	---MCZ	200	added ('OK')	text/html	etag:W/%226bf3a907d60a7b5ed56dbef552372032aabee348%22	https://tushare.pro/document/2?doc_id=255	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2b500.html	(from https://tushare.pro/document/2)
10:12:50	32612/32612	---MCZ	200	added ('OK')	text/html	etag:W/%22516aeb12a40f015e9fb7a57e1e90efc580586adf%22	https://tushare.pro/document/2?doc_id=16	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2b078.html	(from https://tushare.pro/document/2)
10:12:50	47182/47182	---MCZ	200	added ('OK')	text/html	etag:W/%22d8872dd43e27b9b2186ef02c2a876387b307e1ef%22	https://tushare.pro/document/2?doc_id=33	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/28b70.html	(from https://tushare.pro/document/2)
10:12:50	52503/52503	---MCZ	200	added ('OK')	text/html	etag:W/%22d667b7672f567b9f4906681288020ca4248061a8%22	https://tushare.pro/document/2?doc_id=36	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2a36e.html	(from https://tushare.pro/document/2)
10:12:51	48358/48358	---MCZ	200	added ('OK')	text/html	etag:W/%2292676f05e9ae3115f6067c9ae7cb96f07ad056b0%22	https://tushare.pro/document/2?doc_id=44	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/29e7f.html	(from https://tushare.pro/document/2)
10:12:51	36542/36542	---MCZ	200	added ('OK')	text/html	etag:W/%2219e369718d106ac7b642710b2dc660065adf3fe9%22	https://tushare.pro/document/2?doc_id=45	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/24e95.html	(from https://tushare.pro/document/2)
10:12:51	36741/36741	---MCZ	200	added ('OK')	text/html	etag:W/%222e78db80522cbe8052635b8e2224bc1219526445%22	https://tushare.pro/document/2?doc_id=46	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2bdee.html	(from https://tushare.pro/document/2)
10:12:51	34863/34863	---MCZ	200	added ('OK')	text/html	etag:W/%2262f1b36caa787ef0b01f1707acf476fc52edad57%22	https://tushare.pro/document/2?doc_id=103	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2668c.html	(from https://tushare.pro/document/2)
10:12:52	51159/51159	---MCZ	200	added ('OK')	text/html	etag:W/%2260003191ff469e3da926965d6e57c4f6f1447fac%22	https://tushare.pro/document/2?doc_id=79	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2e7c1.html	(from https://tushare.pro/document/2)
10:12:52	35487/35487	---MCZ	200	added ('OK')	text/html	etag:W/%22df92e1277ae5fa0003dc89ae070fcfd951713803%22	https://tushare.pro/document/2?doc_id=80	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/22145.html	(from https://tushare.pro/document/2)
10:12:52	34763/34763	---MCZ	200	added ('OK')	text/html	etag:W/%22e8a2aaf437f963bfc954d85ffb23f0c5fadf5544%22	https://tushare.pro/document/2?doc_id=81	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/21421.html	(from https://tushare.pro/document/2)
10:12:52	34888/34888	---MCZ	200	added ('OK')	text/html	etag:W/%2275473a8c93882e9881c01b6a44e74b4c3af89ec1%22	https://tushare.pro/document/2?doc_id=162	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2cc53.html	(from https://tushare.pro/document/2)
10:12:52	32966/32966	---MCZ	200	added ('OK')	text/html	etag:W/%22593fccb4382c98f278f37a97d189ab49d8644040%22	https://tushare.pro/document/2?doc_id=17	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2eaf3.html	(from https://tushare.pro/document/2)
10:12:53	36997/36997	---MCZ	200	added ('OK')	text/html	etag:W/%2237278881cb6a18bbe94f8db2e6f3956a81bc6835%22	https://tushare.pro/document/2?doc_id=451	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/20bd6.html	(from https://tushare.pro/document/2)
10:12:53	36566/36566	---MCZ	200	added ('OK')	text/html	etag:W/%22603628136ebfa8ef8bd6b83ed0ae56b2e9bf3775%22	https://tushare.pro/document/2?doc_id=452	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/22de2.html	(from https://tushare.pro/document/2)
10:12:53	36070/36070	---MCZ	200	added ('OK')	text/html	etag:W/%2258b7359d8b6e80fec92bd11890da72fde5aeb137%22	https://tushare.pro/document/2?doc_id=453	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2c1f7.html	(from https://tushare.pro/document/2)
10:12:53	35091/35091	---MCZ	200	added ('OK')	text/html	etag:W/%2255fcd04cd64dc9e2ba90c08efdb3466cb5d5bdfb%22	https://tushare.pro/document/2?doc_id=61	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/229d8.html	(from https://tushare.pro/document/2)
10:12:54	34953/34953	---MCZ	200	added ('OK')	text/html	etag:W/%228af6e0746c4dc9cba42e612545f4181fc005595c%22	https://tushare.pro/document/2?doc_id=62	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/282bd.html	(from https://tushare.pro/document/2)
10:12:54	35180/35180	---MCZ	200	added ('OK')	text/html	etag:W/%22f36069598f0309b19f01783b38391a47a37c3e39%22	https://tushare.pro/document/2?doc_id=110	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/21eac.html	(from https://tushare.pro/document/2)
10:12:54	35334/35334	---MCZ	200	added ('OK')	text/html	etag:W/%22ddc8580bd1a4ba40a0a15d64528a100c1fbcd319%22	https://tushare.pro/document/2?doc_id=111	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/24a3d.html	(from https://tushare.pro/document/2)
10:12:54	35128/35128	---MCZ	200	added ('OK')	text/html	etag:W/%2205b160777f58ba7f066d74abcf1097ad096ce450%22	https://tushare.pro/document/2?doc_id=124	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/28c8f.html	(from https://tushare.pro/document/2)
10:12:54	36167/36167	---MCZ	200	added ('OK')	text/html	etag:W/%22e2065496fe6fe493cd4e38be24a85c9203da70ad%22	https://tushare.pro/document/2?doc_id=160	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/24c26.html	(from https://tushare.pro/document/2)
10:12:55	37184/37184	---MCZ	200	added ('OK')	text/html	etag:W/%2224e493e852af6eb6a983f4ebac4d5e981b401ee1%22	https://tushare.pro/document/2?doc_id=161	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/25ef5.html	(from https://tushare.pro/document/2)
10:12:55	35075/35075	---MCZ	200	added ('OK')	text/html	etag:W/%22ae2207042348d45cb1c5f1a71403acb7bb55f874%22	https://tushare.pro/document/2?doc_id=164	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2fd16.html	(from https://tushare.pro/document/2)
10:12:55	36181/36181	---MCZ	200	added ('OK')	text/html	etag:W/%2230fc06d2c782df7027a4c94023b6ce96f6593dff%22	https://tushare.pro/document/2?doc_id=165	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/26c4d.html	(from https://tushare.pro/document/2)
10:12:55	34203/34203	---MCZ	200	added ('OK')	text/html	etag:W/%2236967c1851ecd01cd5a954d50691f40f1b293f72%22	https://tushare.pro/document/2?doc_id=166	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2cab6.html	(from https://tushare.pro/document/2)
10:12:55	36649/36649	---MCZ	200	added ('OK')	text/html	etag:W/%22a77d344fe68711d6796fbd6bc75a2a663614b192%22	https://tushare.pro/document/2?doc_id=175	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/264dd.html	(from https://tushare.pro/document/2)
10:12:56	34851/34851	---MCZ	200	added ('OK')	text/html	etag:W/%22a2d740f1534a0ac969d835e3230d9faf2fc92dec%22	https://tushare.pro/document/2?doc_id=291	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2a072.html	(from https://tushare.pro/document/2)
10:12:56	36215/36215	---MCZ	200	added ('OK')	text/html	etag:W/%225bf584fe5576b1ed9e324f9d8ef3cae8a14d4b74%22	https://tushare.pro/document/2?doc_id=292	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2aeb4.html	(from https://tushare.pro/document/2)
10:12:56	35746/35746	---MCZ	200	added ('OK')	text/html	etag:W/%22b417d6cf9835c5bf36251fa925d851336782dd3b%22	https://tushare.pro/document/2?doc_id=293	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/22879.html	(from https://tushare.pro/document/2)
10:12:56	34667/34667	---MCZ	200	added ('OK')	text/html	etag:W/%22868a086ddd9a5f1fccefa011fa0f7c12008b2a90%22	https://tushare.pro/document/2?doc_id=294	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2cecc.html	(from https://tushare.pro/document/2)
10:12:57	60369/60369	---MCZ	200	added ('OK')	text/html	etag:W/%22f12837c68d687f612bbb4527e2b2e56baed786e9%22	https://tushare.pro/document/2?doc_id=328	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/23ac1.html	(from https://tushare.pro/document/2)
10:12:57	35108/35108	---MCZ	200	added ('OK')	text/html	etag:W/%22a49ee6ada1544de01d105be26dd1fe16d1f5aab3%22	https://tushare.pro/document/2?doc_id=295	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/297b7.html	(from https://tushare.pro/document/2)
10:12:57	35212/35212	---MCZ	200	added ('OK')	text/html	etag:W/%227548d777961ce637c100c1eb1775c18bad9f08e7%22	https://tushare.pro/document/2?doc_id=274	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2d318.html	(from https://tushare.pro/document/2)
10:12:57	36821/36821	---MCZ	200	added ('OK')	text/html	etag:W/%22b060c32b31d6b79e676dca76baad0912e63551b4%22	https://tushare.pro/document/2?doc_id=188	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/20f4f.html	(from https://tushare.pro/document/2)
10:12:57	34896/34896	---MCZ	200	added ('OK')	text/html	etag:W/%22652abf6e04996ad9c949561fd32dda507990b0bc%22	https://tushare.pro/document/2?doc_id=353	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2eedf.html	(from https://tushare.pro/document/2)
10:12:58	34774/34774	---MCZ	200	added ('OK')	text/html	etag:W/%227042d3f53c4e51562d3e15576e011fd38f0db587%22	https://tushare.pro/document/2?doc_id=354	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2a46b.html	(from https://tushare.pro/document/2)
10:12:58	35801/35801	---MCZ	200	added ('OK')	text/html	etag:W/%22fe6cdaa52fc2affff8556f588929d7b2adb7bc48%22	https://tushare.pro/document/2?doc_id=364	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2e625.html	(from https://tushare.pro/document/2)
10:12:58	35828/35828	---MCZ	200	added ('OK')	text/html	etag:W/%229ba039677b32d6e72a9d1b3b0e4378a2cd969c31%22	https://tushare.pro/document/2?doc_id=399	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2bc88.html	(from https://tushare.pro/document/2)
10:12:58	35329/35329	---MCZ	200	added ('OK')	text/html	etag:W/%22a92fda495df5df2f5759f433c07793fc696ce57c%22	https://tushare.pro/document/2?doc_id=275	D:/2026_project/99_other/tushare/tushare/tushare.pro/document/2c5a4.html	(from https://tushare.pro/document/2)
